transaction_id,date,year_month,product_id,customer_id,category,brand_tier,channel,customer_segment,base_cost,listed_price,competitor_price,discount_pct,units_sold,revenue,gross_profit,margin_pct,price_gap_pct,baseline_elasticity,pricing_signal
T009847,2025-12-17,2025-12,P089,C04322,Electronics,Core,Marketplace,Returning,767.79,1065.84,1304.9,5.2,60,63950.4,17883.0,27.96,-18.32,-2.483,Maintain
T009848,2025-10-04,2025-10,P032,C02745,Fashion,Value,Online,Returning,4058.68,7414.01,8105.87,8.4,248,1838674.48,832121.84,45.26,-8.54,-2.338,Maintain
T009849,2025-08-31,2025-08,P098,C02708,Electronics,Core,Online,Price Sensitive,775.95,1173.66,1323.97,5.0,73,85677.18,29032.83,33.89,-11.35,-1.614,Maintain
T009850,2025-07-15,2025-07,P050,C02954,Electronics,Value,Mobile App,Returning,4299.82,5695.18,5724.37,14.6,175,996656.5,244188.0,24.5,-0.51,-0.452,Maintain
T009851,2025-02-02,2025-02,P041,C00837,Home & Kitchen,Value,Online,Price Sensitive,707.9,1386.48,1408.39,3.4,46,63778.08,31214.68,48.94,-1.56,-1.951,Maintain
T009852,2025-06-01,2025-06,P051,C03777,Electronics,Premium,Marketplace,Price Sensitive,1486.4,2099.46,2789.48,18.7,105,220443.3,64371.3,29.2,-24.74,-1.169,Increase
T009853,2025-10-22,2025-10,P114,C01633,Beauty,Core,Online,New,2783.18,4590.73,5443.11,4.0,194,890601.62,350664.7,39.37,-15.66,-2.312,Maintain
T009854,2025-11-26,2025-11,P048,C02966,Home & Kitchen,Core,Marketplace,Returning,3685.07,6792.75,7963.96,4.0,45,305673.75,139845.6,45.75,-14.71,-0.801,Increase
T009855,2025-06-13,2025-06,P068,C03800,Home & Kitchen,Core,Mobile App,Returning,651.48,699.44,998.57,22.0,237,165767.28,11366.52,6.86,-29.96,-0.774,Maintain
T009856,2025-11-03,2025-11,P108,C00516,Home & Kitchen,Core,Online,Returning,2609.59,3675.53,4232.32,0.5,310,1139414.3,330441.4,29.0,-13.16,-0.578,Increase
T009857,2025-10-11,2025-10,P003,C01354,Fashion,Value,Online,Price Sensitive,608.89,992.28,1053.06,7.7,189,187540.92,72460.71,38.64,-5.77,-2.348,Maintain
T009858,2025-01-22,2025-01,P065,C04241,Sports,Premium,Online,New,3531.05,4063.18,4672.78,15.1,185,751688.3,98444.05,13.1,-13.05,-1.297,Maintain
T009859,2025-08-15,2025-08,P086,C01625,Electronics,Core,Mobile App,Loyal,1226.04,2064.74,1990.58,0.0,50,103237.0,41935.0,40.62,3.73,-1.074,Maintain
T009860,2025-08-13,2025-08,P109,C02975,Electronics,Core,Online,New,2944.39,3581.56,3828.34,9.8,206,737801.36,131257.02,17.79,-6.45,-2.281,Maintain
T009861,2025-07-18,2025-07,P008,C02528,Sports,Core,Mobile App,Loyal,864.23,1252.28,1160.66,0.0,277,346881.56,107489.85,30.99,7.89,-1.157,Maintain
T009862,2025-10-09,2025-10,P088,C03915,Beauty,Core,Mobile App,New,3130.05,3509.96,4328.74,8.3,100,350996.0,37991.0,10.82,-18.91,-1.285,Maintain
T009863,2025-11-21,2025-11,P097,C02297,Home & Kitchen,Value,Mobile App,Returning,807.0,1240.18,1610.96,22.3,117,145101.06,50682.06,34.93,-23.02,-0.493,Increase
T009864,2025-07-20,2025-07,P043,C01912,Sports,Value,Mobile App,Loyal,1228.41,1688.12,1472.5,0.0,117,197510.04,53786.07,27.23,14.64,-0.92,Maintain
T009865,2025-04-27,2025-04,P090,C00074,Beauty,Core,Marketplace,Returning,2401.9,3606.79,4038.83,7.5,268,966619.72,322910.52,33.41,-10.7,-1.275,Increase
T009866,2025-12-25,2025-12,P060,C02137,Electronics,Core,Online,Price Sensitive,3431.58,6260.55,6276.9,4.8,211,1320976.05,596912.67,45.19,-0.26,-0.642,Maintain
T009867,2025-12-18,2025-12,P079,C02634,Beauty,Core,Online,Loyal,1084.85,1749.32,1718.25,0.9,224,391847.68,148841.28,37.98,1.81,-0.998,Maintain
T009868,2025-09-08,2025-09,P047,C03100,Home & Kitchen,Value,Online,New,3776.61,7334.23,6692.01,0.0,60,440053.8,213457.2,48.51,9.6,-1.99,Decrease
T009869,2025-08-22,2025-08,P022,C03511,Home & Kitchen,Premium,Online,Returning,2335.5,3699.89,4220.93,15.7,121,447686.69,165091.19,36.88,-12.34,-0.587,Increase
T009870,2025-02-08,2025-02,P100,C03494,Fashion,Premium,Online,Returning,1939.71,2491.41,2932.21,9.4,200,498282.0,110340.0,22.14,-15.03,-1.232,Maintain
T009871,2025-05-27,2025-05,P026,C02067,Electronics,Value,Online,Returning,1384.65,2519.9,2409.46,0.0,49,123475.1,55627.25,45.05,4.58,-0.479,Maintain
T009872,2025-03-14,2025-03,P023,C00354,Fashion,Core,Mobile App,New,4235.76,7524.37,8863.77,1.4,54,406315.98,177584.94,43.71,-15.11,-0.922,Increase
T009873,2025-07-07,2025-07,P107,C01145,Home & Kitchen,Premium,Online,New,355.65,458.86,559.31,4.2,229,105078.94,23635.09,22.49,-17.96,-1.204,Maintain
T009874,2025-10-29,2025-10,P113,C01834,Home & Kitchen,Core,Mobile App,Price Sensitive,4356.49,5940.88,6924.42,0.0,186,1105003.68,294696.54,26.67,-14.2,-2.344,Maintain
T009875,2025-03-23,2025-03,P074,C04406,Electronics,Core,Online,Price Sensitive,3782.23,6358.16,7961.64,8.6,93,591308.88,239561.49,40.51,-20.14,-0.798,Increase
T009876,2025-12-30,2025-12,P070,C03465,Home & Kitchen,Value,Online,New,1365.46,1857.4,2157.66,9.8,270,501498.0,132823.8,26.49,-13.92,-0.878,Increase
T009877,2025-02-17,2025-02,P044,C04026,Home & Kitchen,Value,Online,Loyal,409.0,639.1,661.91,9.7,55,35150.5,12655.5,36.0,-3.45,-2.362,Maintain
T009878,2025-02-05,2025-02,P074,C04466,Electronics,Core,Online,New,3782.23,5435.05,7467.25,22.1,150,815257.5,247923.0,30.41,-27.21,-0.798,Increase
T009879,2025-12-22,2025-12,P074,C00600,Electronics,Core,Online,Returning,3782.23,6784.97,7601.77,1.4,185,1255219.45,555506.9,44.26,-10.74,-0.798,Increase
T009880,2025-02-06,2025-02,P063,C00053,Beauty,Core,Online,New,2455.15,4316.06,4519.85,4.7,93,401393.58,173064.63,43.12,-4.51,-2.588,Maintain
T009881,2025-09-26,2025-09,P079,C02583,Beauty,Core,Mobile App,Returning,1084.85,1902.19,1632.35,4.3,106,201632.14,86638.04,42.97,16.53,-0.998,Maintain
T009882,2025-10-06,2025-10,P067,C01192,Beauty,Core,Online,Returning,1838.05,2256.0,3056.14,14.0,494,1114464.0,206467.3,18.53,-26.18,-2.087,Maintain
T009883,2025-05-01,2025-05,P106,C03910,Sports,Core,Online,Loyal,4180.44,6442.01,7443.11,13.2,207,1333496.07,468144.99,35.11,-13.45,-1.095,Increase
T009884,2025-01-24,2025-01,P081,C02092,Sports,Premium,Online,Returning,3553.97,4730.88,4124.62,0.1,183,865751.04,215374.53,24.88,14.7,-0.77,Maintain
T009885,2025-04-23,2025-04,P047,C00043,Home & Kitchen,Value,Online,Loyal,3776.61,6655.72,6393.16,18.1,73,485867.56,210175.03,43.26,4.11,-1.99,Maintain
T009886,2025-01-26,2025-01,P079,C01004,Beauty,Core,Online,New,1084.85,1825.88,1662.01,1.6,124,226409.12,91887.72,40.58,9.86,-0.998,Maintain
T009887,2025-09-03,2025-09,P028,C01537,Electronics,Value,Online,Returning,2462.86,3981.72,4135.59,14.0,126,501696.72,191376.36,38.15,-3.72,-0.555,Maintain
T009888,2025-11-21,2025-11,P026,C00122,Electronics,Value,Mobile App,New,1384.65,2214.78,2375.55,13.6,73,161678.94,60599.49,37.48,-6.77,-0.479,Increase
T009889,2025-12-30,2025-12,P100,C01429,Fashion,Premium,Mobile App,New,1939.71,2598.04,2806.51,10.8,244,633921.76,160632.52,25.34,-7.43,-1.232,Increase
T009890,2025-10-20,2025-10,P070,C02428,Home & Kitchen,Value,Marketplace,Returning,1365.46,2090.65,2201.44,5.7,185,386770.25,134160.15,34.69,-5.03,-0.878,Increase
T009891,2025-10-10,2025-10,P007,C04020,Sports,Core,Marketplace,New,1651.91,2435.99,2547.73,5.8,239,582201.61,187395.12,32.19,-4.39,-0.935,Maintain
T009892,2025-11-18,2025-11,P043,C02923,Sports,Value,Online,Loyal,1228.41,1687.56,1505.13,11.4,103,173818.68,47292.45,27.21,12.12,-0.92,Maintain
T009893,2025-10-09,2025-10,P119,C00420,Home & Kitchen,Core,Online,Returning,325.81,593.03,600.43,11.7,238,141141.14,63598.36,45.06,-1.23,-1.236,Maintain
T009894,2025-08-26,2025-08,P077,C01873,Home & Kitchen,Core,Marketplace,Loyal,2797.38,3541.36,4752.71,13.0,237,839302.32,176323.26,21.01,-25.49,-2.331,Maintain
T009895,2025-12-30,2025-12,P105,C03460,Sports,Core,Online,New,1467.4,2444.18,2640.13,13.0,141,344629.38,137725.98,39.96,-7.42,-1.357,Maintain
T009896,2025-04-28,2025-04,P066,C01665,Beauty,Core,Online,New,3062.06,4344.85,5112.62,10.4,96,417105.6,123147.84,29.52,-15.02,-0.877,Increase
T009897,2025-05-31,2025-05,P006,C02535,Fashion,Premium,Mobile App,Returning,2349.46,3007.75,3783.87,17.9,92,276713.0,60562.68,21.89,-20.51,-1.7,Maintain
T009898,2025-11-27,2025-11,P022,C04436,Home & Kitchen,Premium,Mobile App,New,2335.5,4422.97,4769.51,3.8,126,557294.22,263021.22,47.2,-7.27,-0.587,Increase
T009899,2025-04-24,2025-04,P012,C00621,Fashion,Premium,Online,New,4181.76,6740.74,8076.83,8.3,64,431407.36,163774.72,37.96,-16.54,-2.018,Maintain
T009900,2025-04-20,2025-04,P089,C02149,Electronics,Core,Online,New,767.79,1195.97,1193.34,4.1,25,29899.25,10704.5,35.8,0.22,-2.483,Maintain
T009901,2025-02-25,2025-02,P091,C02744,Electronics,Core,Online,Price Sensitive,3200.62,3446.94,4368.21,25.1,120,413632.8,29558.4,7.15,-21.09,-2.509,Maintain
T009902,2025-04-11,2025-04,P055,C03592,Sports,Premium,Online,Returning,949.58,1032.3,1333.78,13.4,193,199233.9,15964.96,8.01,-22.6,-2.538,Maintain
T009903,2025-08-05,2025-08,P087,C03766,Sports,Premium,Online,New,810.24,1197.86,1491.85,15.1,127,152128.22,49227.74,32.36,-19.71,-0.493,Increase
T009904,2025-11-20,2025-11,P067,C01293,Beauty,Core,Mobile App,Returning,1838.05,2468.46,3006.77,11.1,475,1172518.5,299444.75,25.54,-17.9,-2.087,Maintain
T009905,2025-02-19,2025-02,P089,C02102,Electronics,Core,Online,Price Sensitive,767.79,1056.27,1195.71,7.6,47,49644.69,13558.56,27.31,-11.66,-2.483,Maintain
T009906,2025-09-06,2025-09,P081,C03736,Sports,Premium,Online,New,3553.97,3539.62,4401.72,26.7,295,1044187.9,-4233.25,-0.41,-19.59,-0.77,Maintain
T009907,2025-10-07,2025-10,P055,C03776,Sports,Premium,Online,New,949.58,968.47,1283.51,16.5,229,221779.63,4325.81,1.95,-24.55,-2.538,Maintain
T009908,2025-11-23,2025-11,P079,C03707,Beauty,Core,Marketplace,Price Sensitive,1084.85,1835.03,1653.12,5.8,110,201853.3,82519.8,40.88,11.0,-0.998,Maintain
T009909,2025-10-01,2025-10,P039,C03005,Electronics,Premium,Online,Price Sensitive,3339.73,4212.19,4506.74,6.1,78,328550.82,68051.88,20.71,-6.54,-1.614,Maintain
T009910,2025-02-26,2025-02,P090,C01205,Beauty,Core,Online,Returning,2401.9,3707.72,3805.02,9.6,233,863898.76,304256.06,35.22,-2.56,-1.275,Maintain
T009911,2025-06-28,2025-06,P110,C01658,Fashion,Value,Mobile App,New,700.06,806.97,863.46,4.2,62,50032.14,6628.42,13.25,-6.54,-1.507,Maintain
T009912,2025-12-14,2025-12,P025,C02952,Sports,Premium,Online,New,2262.33,3728.8,3989.58,5.6,243,906098.4,356352.21,39.33,-6.54,-1.791,Maintain
T009913,2025-11-28,2025-11,P081,C01145,Sports,Premium,Online,Price Sensitive,3553.97,4575.76,3890.53,0.0,176,805333.76,179835.04,22.33,17.61,-0.77,Maintain
T009914,2025-08-12,2025-08,P014,C03070,Fashion,Value,Online,Loyal,1724.2,2525.35,2775.46,0.0,119,300516.65,95336.85,31.72,-9.01,-1.924,Maintain
T009915,2025-12-18,2025-12,P046,C02318,Fashion,Core,Marketplace,Returning,1826.42,2226.57,3015.33,21.8,399,888401.43,159659.85,17.97,-26.16,-0.71,Maintain
T009916,2025-09-01,2025-09,P081,C01992,Sports,Premium,Mobile App,New,3553.97,4284.03,4063.55,4.5,225,963906.75,164263.5,17.04,5.43,-0.77,Maintain
T009917,2025-01-24,2025-01,P034,C01600,Home & Kitchen,Core,Mobile App,New,2604.65,3780.12,3667.87,5.9,64,241927.68,75230.08,31.1,3.06,-1.125,Maintain
T009918,2025-11-30,2025-11,P029,C03483,Electronics,Value,Marketplace,Loyal,2115.37,3249.1,3342.39,8.5,282,916246.2,319711.86,34.89,-2.79,-2.345,Maintain
T009919,2025-03-03,2025-03,P047,C02095,Home & Kitchen,Value,Mobile App,Loyal,3776.61,7341.7,6688.06,12.9,89,653411.3,317293.01,48.56,9.77,-1.99,Decrease
T009920,2025-05-19,2025-05,P014,C01381,Fashion,Value,Online,Returning,1724.2,2250.43,2959.78,13.4,123,276802.89,64726.29,23.38,-23.97,-1.924,Maintain
T009921,2025-03-28,2025-03,P076,C01728,Home & Kitchen,Core,Online,Returning,1011.89,1215.11,1436.17,15.2,340,413137.4,69094.8,16.72,-15.39,-2.166,Maintain
T009922,2025-09-20,2025-09,P016,C02180,Electronics,Core,Online,Loyal,346.92,553.12,611.94,12.0,71,39271.52,14640.2,37.28,-9.61,-2.282,Maintain
T009923,2025-01-11,2025-01,P040,C02780,Sports,Premium,Online,Loyal,3516.75,5657.96,7356.25,6.1,196,1108960.16,419677.16,37.84,-23.09,-1.649,Maintain
T009924,2025-08-22,2025-08,P038,C04456,Beauty,Core,Mobile App,New,3052.55,4630.81,5670.64,16.9,182,842807.42,287243.32,34.08,-18.34,-1.965,Maintain
T009925,2025-11-12,2025-11,P117,C01533,Sports,Core,Online,Price Sensitive,2236.37,3681.65,3920.04,6.8,243,894640.95,351203.04,39.26,-6.08,-1.68,Maintain
T009926,2025-10-15,2025-10,P120,C00805,Sports,Core,Online,New,713.86,1095.86,1354.26,15.2,305,334237.3,116510.0,34.86,-19.08,-1.715,Maintain
T009927,2025-04-23,2025-04,P010,C04401,Home & Kitchen,Core,Online,Returning,2747.49,5243.4,4445.7,0.0,45,235953.0,112315.95,47.6,17.94,-0.669,Maintain
T009928,2025-11-24,2025-11,P019,C00666,Fashion,Value,Online,New,3576.62,4371.37,5182.81,17.1,172,751875.64,136697.0,18.18,-15.66,-1.776,Maintain
T009929,2025-05-13,2025-05,P088,C04068,Beauty,Core,Marketplace,Loyal,3130.05,4182.99,4811.87,1.8,55,230064.45,57911.7,25.17,-13.07,-1.285,Increase
T009930,2025-09-06,2025-09,P036,C00640,Electronics,Core,Online,Returning,3107.02,4555.5,4241.85,0.0,91,414550.5,131811.68,31.8,7.39,-1.623,Decrease
T009931,2025-07-04,2025-07,P078,C01638,Sports,Core,Online,New,3966.89,6796.65,6618.45,0.0,55,373815.75,155636.8,41.63,2.69,-1.515,Maintain
T009932,2025-01-25,2025-01,P111,C04492,Home & Kitchen,Core,Mobile App,Returning,846.44,1508.43,1865.48,9.4,123,185536.89,81424.77,43.89,-19.14,-1.731,Maintain
T009933,2025-01-02,2025-01,P020,C00746,Sports,Core,Mobile App,Returning,601.6,771.41,814.8,24.0,188,145025.08,31924.28,22.01,-5.33,-1.031,Maintain
T009934,2025-03-08,2025-03,P116,C00720,Fashion,Core,Online,Returning,3668.53,4783.44,4873.57,6.6,82,392242.08,91422.62,23.31,-1.85,-1.945,Maintain
T009935,2025-12-08,2025-12,P007,C02742,Sports,Core,Online,New,1651.91,2657.94,2810.9,7.2,305,810671.7,306839.15,37.85,-5.44,-0.935,Increase
T009936,2025-12-15,2025-12,P028,C00857,Electronics,Value,Mobile App,New,2462.86,3811.04,4067.07,13.4,177,674554.08,238627.86,35.38,-6.3,-0.555,Increase
T009937,2025-05-30,2025-05,P061,C00110,Sports,Core,Online,Price Sensitive,4035.87,7380.25,7964.15,4.0,130,959432.5,434769.4,45.32,-7.33,-1.189,Increase
T009938,2025-12-20,2025-12,P106,C03127,Sports,Core,Mobile App,New,4180.44,6613.88,7680.69,7.0,268,1772519.84,652161.92,36.79,-13.89,-1.095,Increase
T009939,2025-01-19,2025-01,P067,C04318,Beauty,Core,Mobile App,Returning,1838.05,2611.02,3003.04,5.6,300,783306.0,231891.0,29.6,-13.05,-2.087,Maintain
T009940,2025-12-20,2025-12,P017,C03418,Beauty,Premium,Marketplace,Returning,4323.88,5424.72,7056.96,21.8,400,2169888.0,440336.0,20.29,-23.13,-0.587,Maintain
T009941,2025-03-26,2025-03,P030,C04340,Sports,Value,Marketplace,Loyal,341.85,412.23,486.36,8.5,45,18550.35,3167.1,17.07,-15.24,-0.771,Maintain
T009942,2025-01-14,2025-01,P092,C02372,Sports,Value,Marketplace,Returning,2719.75,4272.25,5250.9,13.2,41,175162.25,63652.5,36.34,-18.64,-0.699,Increase
T009943,2025-10-04,2025-10,P068,C02764,Home & Kitchen,Core,Online,Loyal,651.48,786.11,998.69,3.0,197,154863.67,26522.11,17.13,-21.29,-0.774,Maintain
T009944,2025-05-20,2025-05,P002,C04423,Home & Kitchen,Core,Marketplace,Loyal,3011.85,4483.97,4654.43,0.0,129,578432.13,189903.48,32.83,-3.66,-2.343,Maintain
T009945,2025-04-17,2025-04,P061,C02267,Sports,Core,Mobile App,Returning,4035.87,7192.86,7275.21,12.6,180,1294714.8,568258.2,43.89,-1.13,-1.189,Maintain
T009946,2025-10-05,2025-10,P049,C00176,Sports,Core,Online,Price Sensitive,1597.84,2481.82,2917.08,9.8,76,188618.32,67182.48,35.62,-14.92,-2.371,Maintain
T009947,2025-05-02,2025-05,P001,C01075,Sports,Premium,Marketplace,Loyal,2732.42,3710.36,4476.47,15.2,250,927590.0,244485.0,26.36,-17.11,-0.598,Increase
T009948,2025-10-02,2025-10,P030,C02794,Sports,Value,Marketplace,Loyal,341.85,442.33,504.68,1.8,73,32290.09,7335.04,22.72,-12.35,-0.771,Maintain
T009949,2025-03-13,2025-03,P113,C03858,Home & Kitchen,Core,Mobile App,Loyal,4356.49,5548.99,7388.29,7.4,261,1448286.39,311242.5,21.49,-24.89,-2.344,Maintain
T009950,2025-02-01,2025-02,P085,C02730,Electronics,Premium,Online,Returning,309.23,507.11,539.89,0.0,162,82151.82,32056.56,39.02,-6.07,-2.018,Maintain
T009951,2025-04-29,2025-04,P009,C01826,Electronics,Core,Online,Loyal,689.46,1156.31,1300.59,4.5,201,232418.31,93836.85,40.37,-11.09,-1.883,Maintain
T009952,2025-08-11,2025-08,P002,C01446,Home & Kitchen,Core,Marketplace,Loyal,3011.85,4515.14,4378.71,0.0,123,555362.22,184904.67,33.29,3.12,-2.343,Maintain
T009953,2025-03-24,2025-03,P042,C03075,Fashion,Value,Marketplace,Price Sensitive,4143.05,6143.98,6839.13,6.0,30,184319.4,60027.9,32.57,-10.16,-0.625,Increase
T009954,2025-02-22,2025-02,P056,C04048,Sports,Premium,Online,Price Sensitive,440.87,496.6,562.1,17.2,141,70020.6,7857.93,11.22,-11.65,-2.082,Maintain
T009955,2025-10-01,2025-10,P055,C01252,Sports,Premium,Online,Returning,949.58,1197.84,1274.66,2.0,131,156917.04,32522.06,20.73,-6.03,-2.538,Maintain
T009956,2025-06-30,2025-06,P084,C02488,Electronics,Core,Mobile App,Loyal,861.56,1492.99,1484.25,1.9,88,131383.12,55565.84,42.29,0.59,-2.185,Maintain
T009957,2025-06-07,2025-06,P021,C01924,Sports,Value,Online,Returning,2318.3,3456.42,4400.14,6.8,350,1209747.0,398342.0,32.93,-21.45,-1.411,Maintain
T009958,2025-03-29,2025-03,P006,C01109,Fashion,Premium,Mobile App,Price Sensitive,2349.46,3517.84,4016.42,6.7,40,140713.6,46735.2,33.21,-12.41,-1.7,Maintain
T009959,2025-01-07,2025-01,P081,C01824,Sports,Premium,Marketplace,Loyal,3553.97,4076.38,4070.28,13.4,219,892727.22,114407.79,12.82,0.15,-0.77,Maintain
T009960,2025-01-20,2025-01,P108,C00398,Home & Kitchen,Core,Online,Price Sensitive,2609.59,4339.38,4200.19,0.0,146,633549.48,252549.34,39.86,3.31,-0.578,Maintain
T009961,2025-09-06,2025-09,P021,C02386,Sports,Value,Mobile App,Loyal,2318.3,4552.81,4413.01,0.0,177,805847.37,395508.27,49.08,3.17,-1.411,Maintain
T009962,2025-01-30,2025-01,P044,C00483,Home & Kitchen,Value,Mobile App,Loyal,409.0,634.88,644.54,8.4,79,50155.52,17844.52,35.58,-1.5,-2.362,Maintain
T009963,2025-04-01,2025-04,P076,C02134,Home & Kitchen,Core,Online,New,1011.89,1179.31,1446.39,19.8,379,446958.49,63452.18,14.2,-18.47,-2.166,Maintain
T009964,2025-11-29,2025-11,P020,C04038,Sports,Core,Online,Loyal,601.6,923.58,855.13,6.6,164,151467.12,52804.72,34.86,8.0,-1.031,Maintain
T009965,2025-05-06,2025-05,P104,C00656,Fashion,Core,Mobile App,Returning,4311.4,5831.54,7243.41,10.8,226,1317928.04,343551.64,26.07,-19.49,-1.952,Maintain
T009966,2025-09-29,2025-09,P028,C01127,Electronics,Value,Mobile App,Returning,2462.86,4020.32,4100.73,7.4,133,534702.56,207142.18,38.74,-1.96,-0.555,Maintain
T009967,2025-05-06,2025-05,P064,C03245,Sports,Core,Mobile App,Returning,1592.7,2672.01,3022.07,13.2,191,510353.91,206148.21,40.39,-11.58,-2.489,Maintain
T009968,2025-12-07,2025-12,P041,C04082,Home & Kitchen,Value,Marketplace,Returning,707.9,1234.82,1416.56,5.9,120,148178.4,63230.4,42.67,-12.83,-1.951,Maintain
T009969,2025-10-27,2025-10,P081,C04301,Sports,Premium,Online,Price Sensitive,3553.97,4548.77,4182.92,7.5,157,714156.89,156183.6,21.87,8.75,-0.77,Maintain
T009970,2025-06-21,2025-06,P024,C00541,Fashion,Value,Marketplace,Returning,2679.84,3545.11,4287.69,19.5,67,237522.37,57973.09,24.41,-17.32,-1.569,Maintain
T009971,2025-09-07,2025-09,P012,C01076,Fashion,Premium,Mobile App,Returning,4181.76,5942.82,7647.94,16.0,84,499196.88,147929.04,29.63,-22.3,-2.018,Maintain
T009972,2025-05-31,2025-05,P062,C04428,Beauty,Value,Online,Loyal,4047.15,6314.22,7269.73,3.2,129,814534.38,292452.03,35.9,-13.14,-2.522,Maintain
T009973,2025-12-11,2025-12,P104,C02276,Fashion,Core,Online,New,4311.4,6585.66,7165.09,3.3,188,1238104.08,427560.88,34.53,-8.09,-1.952,Maintain
T009974,2025-05-11,2025-05,P076,C03751,Home & Kitchen,Core,Online,Returning,1011.89,1367.24,1382.61,3.8,253,345911.72,89903.55,25.99,-1.11,-2.166,Maintain
T009975,2025-11-02,2025-11,P091,C00065,Electronics,Core,Online,Returning,3200.62,4580.53,4576.36,0.1,81,371022.93,111772.71,30.13,0.09,-2.509,Maintain
T009976,2025-08-13,2025-08,P053,C00524,Sports,Premium,Marketplace,New,1337.85,1894.24,2228.43,4.1,55,104183.2,30601.45,29.37,-15.0,-2.406,Maintain
T009977,2025-08-23,2025-08,P017,C00920,Beauty,Premium,Mobile App,Price Sensitive,4323.88,6822.28,7133.47,7.1,200,1364456.0,499680.0,36.62,-4.36,-0.587,Maintain
T009978,2025-05-09,2025-05,P052,C00388,Electronics,Value,Online,Loyal,2438.99,4202.17,4534.39,2.6,160,672347.2,282108.8,41.96,-7.33,-1.202,Increase
T009979,2025-10-31,2025-10,P119,C04009,Home & Kitchen,Core,Online,Loyal,325.81,600.45,636.12,11.6,339,203552.55,93102.96,45.74,-5.61,-1.236,Increase
T009980,2025-09-30,2025-09,P094,C03616,Home & Kitchen,Premium,Online,Returning,3667.53,6166.54,7071.16,0.0,86,530322.44,214914.86,40.53,-12.79,-2.228,Maintain
T009981,2025-10-25,2025-10,P085,C01757,Electronics,Premium,Marketplace,Returning,309.23,565.67,538.56,0.0,129,72971.43,33080.76,45.33,5.03,-2.018,Maintain
T009982,2025-10-20,2025-10,P037,C00352,Electronics,Core,Mobile App,Loyal,1445.24,1942.02,2386.16,12.6,216,419476.32,107304.48,25.58,-18.61,-0.825,Increase
T009983,2025-02-27,2025-02,P072,C00478,Home & Kitchen,Core,Online,Loyal,1274.12,1421.54,1753.23,21.3,129,183378.66,19017.18,10.37,-18.92,-0.94,Maintain
T009984,2025-11-16,2025-11,P075,C01180,Electronics,Core,Online,Returning,901.46,968.56,1143.81,9.8,193,186932.08,12950.3,6.93,-15.32,-2.514,Maintain
T009985,2025-11-04,2025-11,P079,C03272,Beauty,Core,Online,Returning,1084.85,1795.47,1667.81,2.2,162,290866.14,115120.44,39.58,7.65,-0.998,Maintain
T009986,2025-03-30,2025-03,P108,C03606,Home & Kitchen,Core,Mobile App,New,2609.59,3773.08,4284.73,0.2,239,901766.12,278074.11,30.84,-11.94,-0.578,Increase
T009987,2025-12-25,2025-12,P082,C02427,Home & Kitchen,Core,Online,New,4380.26,5624.12,5781.29,5.4,277,1557881.24,344549.22,22.12,-2.72,-2.266,Maintain
T009988,2025-07-12,2025-07,P027,C04085,Beauty,Core,Online,New,1659.17,1875.28,2583.49,16.9,289,541955.92,62455.79,11.52,-27.41,-1.057,Maintain
T009989,2025-04-28,2025-04,P027,C04177,Beauty,Core,Marketplace,Loyal,1659.17,2073.69,2495.03,11.6,200,414738.0,82904.0,19.99,-16.89,-1.057,Maintain
T009990,2025-03-23,2025-03,P075,C03455,Electronics,Core,Online,Returning,901.46,1097.14,1157.52,0.0,103,113005.42,20155.04,17.84,-5.22,-2.514,Maintain
T009991,2025-05-14,2025-05,P104,C00355,Fashion,Core,Marketplace,Loyal,4311.4,6188.12,7380.78,10.5,196,1212871.52,367837.12,30.33,-16.16,-1.952,Maintain
